original_row,authors,source_column,type,term,value,geography,context
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"span, the frequency of change for each pixel across the"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,increase,,,with a small but significant increase in overall accuracy (Table
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,land cover and land cover change is underway. Accuracy for
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,spatial configuration of land cover change and the likelihood of accurately
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,the likelihood of accurately identifying change. | Land cover change
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,change. | Land cover change analysis:  | Forests
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,"| Forests: Overall, forest theme change was the most"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,": Overall, forest theme change was the most frequently changing"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,48.67% of total CONUS change across the 15-year
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,spatial extents of the three forest classes are different (Fig
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,", respectively. The total forest extent declined about 63,537 km"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,forest,,,"% from hardwoods (deciduous forest), with domestic production"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,cropland,,,"km 2 for a total cropland extent of 1,820,682 km 2"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,similar extent fluctuations from these change drivers. According to our
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,"(Table 
Water and wetland variations can be influenced by"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,annual precipitation and water or wetland extent in every drainage basin
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,between precipitation and water or wetland extent was calculated for the
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,". Fig. 
The wetland variations show negative correlations with"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,"precipitation, annual precipitation and wetland correlations in the Souris Red"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,. The negative correlation between wetland extent and annual precipitation suggests
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,reduce,,,precipitation suggests that precipitation can reduce wetland extent due to the
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,suggests that precipitation can reduce wetland extent due to the increase
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,increase,,,wetland extent due to the increase in water extent along riparian
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,areas. The regions where wetland extent had positive correlations with
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,Upper Colorado Region where both wetland and water extents were negatively
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,major drivers of land cover change rather than precipitation inputs within
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,bare ground,,,"| Shrub, grass and bare ground: Total shrub extent in"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,2 in 2016 and the change rate varies between 0.52%
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,expand,,,"U.S. developed footprint continues to expand (Figs. 
Water"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,finding significant precipitation correlation to change in water and wetland extent
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,to change in water and wetland extent over time. Spatially
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"time. Spatially, water change is highest in the more"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"amplified. However, the change in wetland extent was greatest"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,wetland,,,"However, the change in wetland extent was greatest in the"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"of human caused land cover change influencing natural processes 
The"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,"influencing natural processes 
The change in cropland footprint (including"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,land_cover,cropland,,,"processes 
The change in cropland footprint (including both classes"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,increase,,,years with only a slight increase of 4778 km 2 .
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,decline,,,", there was a substantial decline (7.94%) in"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,Driving this pasture/hay change was not only the normal
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,increase,,,"new innovations and partnerships to increase monitoring frequency, reduce the"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,reduce,,,"to increase monitoring frequency, reduce the turnaround time between satellite"
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,expand,,,imaging and product delivery and expand the variety of products available
101,Collin Homer; Jon Dewitz; Suming Jin; George Xian; Catherine Costello; Patrick Danielson; Leila Gass; Michelle Funk; James Wickham; Stephen Stehman; Roger Auch; Kurt Riitters,sections,change_process,change,,,dynamics of U.S. land cover change.
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,title,change_process,change,,,(LU/LC) change analysis in remote sensing and
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,abstract,change_process,change,,,(LU/LC) change is considered as the matter
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,abstract,change_process,change,,,"land use/land cover change analysis process, we presented"
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,abstract,change_process,change,,,of the LU/LC change analysis process and the challenges
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,abstract,change_process,change,,,/LC classes depending on change in the earth's surface
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,abstract,change_process,change,,,on the LU/LC change analysis problem effectively.
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,sections,change_process,change,,,of the LU/LC change process. Land use and
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,sections,land_cover,vegetation,,,"such as cadastral information, vegetation, and the land cover"
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,sections,change_process,change,,,problem of LU/LC change analysis for different regions across
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,sections,land_cover,forest,,,explained as follows: Zagros forest preservation plan was made for
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,sections,land_cover,forest,,,made for the protection of forest-covered regions in Iran
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,sections,change_process,change,,,of the LU/LC change analysis process for a different
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,sections,land_cover,forest,,,Landsat images for the Zagros forest region. Atmospheric and geometric
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,sections,land_cover,forest,,,"into different classes like the forest, agriculture, rangeland,"
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,sections,change_process,change,,,pattern of LU/LC change was observed in the forest
102,Sam Navin Mohanrajan; Agilandeeswari Loganathan; Prabukumar Manoharan; Philippe Garrigues,sections,land_cover,forest,,,change was observed in the forest-covered area of Ningxia
